ClienteID,Nome,Cidade,Produto,Valor_Euro,Data_Assinatura
178,Cliente_178,Lisboa,Pacote TV HD,37.59,2019-09-17
1644,Cliente_1644,Lisboa,Pacote TV HD,31.41,2018-06-21
9293,Cliente_9293,Funchal,Pacote TV HD,38.6,2018-08-15
3519,Cliente_3519,Porto,"Pacote Integrado (TV, Internet, Telefone)",127.17,2023-02-01
1375,Cliente_1375,Lisboa,Pacote Mobile Empresarial,25.67,2018-08-24
1721,Cliente_1721,Lisboa,Pacote TV HD,38.7,2022-12-23
3996,Cliente_3996,Braga,Telefone Fixo Ilimitado,21.4,2023-04-09
3689,Cliente_3689,Porto,Pacote Mobile Empresarial,19.11,2021-12-07
2265,Cliente_2265,Lisboa,Internet 200 Mbps,65.13,2022-02-17
88,Cliente_88,Lisboa,Pacote Mobile Empresarial,16.99,2021-11-30
2849,Cliente_2849,Porto,Telefone Fixo Ilimitado,26.58,2019-08-08
8688,Cliente_8688,Sintra,Net segura,294.71,2021-02-23
404,Cliente_404,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",120.3,2022-07-15
9901,Cliente_9901,Évora,Internet 200 Mbps,52.61,2022-06-28
4078,Cliente_4078,Braga,Cloud,326.5,2019-03-07
6836,Cliente_6836,Vila Nova de Gaia,Net segura,192.91,2018-03-21
6538,Cliente_6538,Vila Nova de Gaia,Internet 100 Mbps,36.78,2023-05-03
2457,Cliente_2457,Lisboa,Internet 200 Mbps,57.06,2022-03-22
2752,Cliente_2752,Porto,Telefone Fixo Ilimitado,29.29,2021-08-30
2215,Cliente_2215,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",148.21,2022-06-17
1028,Cliente_1028,Lisboa,Pacote TV HD,26.45,2020-04-27
9704,Cliente_9704,Funchal,Cloud,235.65,2018-10-14
1422,Cliente_1422,Lisboa,Telefone Fixo Ilimitado,25.49,2020-08-29
2437,Cliente_2437,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",117.83,2019-11-20
4278,Cliente_4278,Braga,Pacote TV HD,38.02,2019-06-19
9610,Cliente_9610,Funchal,Cloud,362.82,2018-02-13
1279,Cliente_1279,Lisboa,Telefone Fixo Ilimitado,27.47,2021-04-23
6221,Cliente_6221,Cascais,Internet 200 Mbps,53.89,2019-03-15
4908,Cliente_4908,Coimbra,Internet 200 Mbps,61.34,2019-03-15
5065,Cliente_5065,Coimbra,Pacote TV HD,27.56,2019-10-08
1979,Cliente_1979,Lisboa,Pacote Mobile Empresarial,17.58,2020-11-30
1062,Cliente_1062,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",137.22,2021-05-26
5015,Cliente_5015,Coimbra,Cloud,289.28,2018-03-26
4536,Cliente_4536,Braga,Pacote TV HD,35.71,2019-04-21
6994,Cliente_6994,Vila Nova de Gaia,Pacote TV HD,32.74,2020-12-26
9254,Cliente_9254,Funchal,Net segura,153.1,2023-11-22
1503,Cliente_1503,Lisboa,Pacote TV HD,30.41,2018-08-02
8569,Cliente_8569,Sintra,Net segura,161.51,2020-09-24
9315,Cliente_9315,Funchal,"Pacote Integrado (TV, Internet, Telefone)",132.51,2022-05-30
8837,Cliente_8837,Sintra,Internet 200 Mbps,68.47,2023-06-27
8921,Cliente_8921,Sintra,Net segura,166.67,2023-08-10
4919,Cliente_4919,Coimbra,Pacote TV HD,29.87,2021-10-08
679,Cliente_679,Lisboa,Cloud,366.76,2018-07-12
5077,Cliente_5077,Coimbra,Pacote TV HD,30.42,2022-06-18
8065,Cliente_8065,Sintra,Cloud,309.46,2023-10-25
7569,Cliente_7569,Sintra,Pacote TV HD,32.34,2019-06-10
103,Cliente_103,Lisboa,Cloud,238.23,2021-06-16
958,Cliente_958,Lisboa,Pacote Mobile Empresarial,28.76,2018-11-04
8557,Cliente_8557,Sintra,"Pacote Integrado (TV, Internet, Telefone)",129.84,2022-02-19
3786,Cliente_3786,Porto,Pacote Mobile Empresarial,25.82,2018-11-21
9631,Cliente_9631,Funchal,"Pacote Integrado (TV, Internet, Telefone)",148.21,2019-01-11
7174,Cliente_7174,Vila Nova de Gaia,Pacote Mobile Empresarial,19.13,2023-01-12
4044,Cliente_4044,Braga,Internet 100 Mbps,33.97,2021-12-20
2649,Cliente_2649,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",83.08,2020-06-14
6001,Cliente_6001,Cascais,Cloud,211.57,2018-02-27
7928,Cliente_7928,Sintra,Cloud,413.29,2020-01-05
2827,Cliente_2827,Porto,Cloud,394.93,2019-10-31
4095,Cliente_4095,Braga,Internet 100 Mbps,42.61,2021-09-09
7775,Cliente_7775,Sintra,Internet 200 Mbps,57.02,2019-10-23
9259,Cliente_9259,Funchal,Pacote Mobile Empresarial,16.06,2022-04-28
8114,Cliente_8114,Sintra,Cloud,496.85,2021-08-23
4773,Cliente_4773,Coimbra,Pacote Mobile Empresarial,20.84,2023-08-01
1948,Cliente_1948,Lisboa,Telefone Fixo Ilimitado,27.03,2018-04-10
6110,Cliente_6110,Cascais,"Pacote Integrado (TV, Internet, Telefone)",140.09,2021-12-30
2300,Cliente_2300,Lisboa,Internet 100 Mbps,47.2,2020-09-20
7845,Cliente_7845,Sintra,Internet 100 Mbps,48.23,2019-07-27
4383,Cliente_4383,Braga,Pacote TV HD,38.65,2021-07-04
5426,Cliente_5426,Faro,Internet 200 Mbps,66.25,2022-02-09
6772,Cliente_6772,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",98.17,2022-03-22
8579,Cliente_8579,Sintra,Net segura,160.49,2020-04-14
4292,Cliente_4292,Braga,Net segura,119.41,2018-06-11
529,Cliente_529,Lisboa,Net segura,105.26,2022-02-20
1234,Cliente_1234,Lisboa,Pacote TV HD,38.67,2022-02-15
780,Cliente_780,Lisboa,Internet 100 Mbps,45.81,2022-01-12
5860,Cliente_5860,Cascais,Telefone Fixo Ilimitado,25.09,2023-05-19
3060,Cliente_3060,Porto,Internet 100 Mbps,47.81,2022-05-07
8588,Cliente_8588,Sintra,"Pacote Integrado (TV, Internet, Telefone)",141.38,2018-08-26
1861,Cliente_1861,Lisboa,Net segura,187.21,2018-10-15
8439,Cliente_8439,Sintra,Pacote Mobile Empresarial,15.03,2022-10-06
7404,Cliente_7404,Sintra,Cloud,258.2,2021-05-06
4640,Cliente_4640,Braga,Cloud,276.48,2020-07-25
4251,Cliente_4251,Braga,Net segura,222.52,2021-11-14
1993,Cliente_1993,Lisboa,Internet 100 Mbps,49.4,2023-09-10
7380,Cliente_7380,Sintra,Internet 100 Mbps,47.13,2022-12-27
7306,Cliente_7306,Vila Nova de Gaia,Cloud,480.43,2023-02-28
5304,Cliente_5304,Faro,Internet 100 Mbps,32.59,2023-10-12
8193,Cliente_8193,Sintra,Pacote TV HD,36.26,2021-09-16
7448,Cliente_7448,Sintra,Telefone Fixo Ilimitado,22.95,2019-08-24
2472,Cliente_2472,Lisboa,Internet 100 Mbps,48.76,2018-08-01
7198,Cliente_7198,Vila Nova de Gaia,Pacote TV HD,33.83,2022-06-01
5313,Cliente_5313,Faro,Pacote Mobile Empresarial,22.34,2020-04-15
9036,Cliente_9036,Sintra,Telefone Fixo Ilimitado,23.85,2021-11-17
1397,Cliente_1397,Lisboa,Cloud,390.1,2020-06-21
4003,Cliente_4003,Braga,Pacote Mobile Empresarial,21.05,2022-03-09
5372,Cliente_5372,Faro,Internet 200 Mbps,67.33,2023-03-01
3236,Cliente_3236,Porto,Pacote TV HD,32.02,2022-04-27
1043,Cliente_1043,Lisboa,Telefone Fixo Ilimitado,21.2,2023-01-14
3299,Cliente_3299,Porto,Pacote Mobile Empresarial,15.23,2018-06-17
7257,Cliente_7257,Vila Nova de Gaia,Pacote Mobile Empresarial,24.92,2020-11-21
258,Cliente_258,Lisboa,Cloud,216.26,2023-10-25
7287,Cliente_7287,Vila Nova de Gaia,Net segura,124.62,2018-11-24
8617,Cliente_8617,Sintra,Internet 200 Mbps,65.66,2020-01-23
7817,Cliente_7817,Sintra,Pacote TV HD,28.5,2021-01-24
5844,Cliente_5844,Cascais,Internet 200 Mbps,66.02,2019-10-26
2090,Cliente_2090,Lisboa,Cloud,306.83,2022-07-15
7703,Cliente_7703,Sintra,Pacote Mobile Empresarial,15.68,2020-12-22
504,Cliente_504,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",126.26,2021-06-09
5266,Cliente_5266,Faro,Cloud,342.76,2023-11-19
8815,Cliente_8815,Sintra,Pacote TV HD,34.18,2018-11-01
1346,Cliente_1346,Lisboa,Cloud,447.95,2019-01-30
8456,Cliente_8456,Sintra,Cloud,298.44,2020-11-25
5047,Cliente_5047,Coimbra,Net segura,251.68,2021-09-03
2249,Cliente_2249,Lisboa,Net segura,266.14,2023-05-20
4982,Cliente_4982,Coimbra,Telefone Fixo Ilimitado,29.88,2021-07-05
373,Cliente_373,Lisboa,Internet 200 Mbps,58.64,2022-03-07
8455,Cliente_8455,Sintra,"Pacote Integrado (TV, Internet, Telefone)",122.07,2023-04-11
3371,Cliente_3371,Porto,Net segura,286.85,2023-05-06
2007,Cliente_2007,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",107.03,2018-02-19
3657,Cliente_3657,Porto,Telefone Fixo Ilimitado,29.45,2021-02-11
8328,Cliente_8328,Sintra,Cloud,365.36,2020-08-05
7522,Cliente_7522,Sintra,Telefone Fixo Ilimitado,29.96,2020-07-17
4002,Cliente_4002,Braga,Telefone Fixo Ilimitado,20.3,2020-04-15
6073,Cliente_6073,Cascais,Net segura,188.28,2019-03-27
8737,Cliente_8737,Sintra,Net segura,168.04,2021-08-03
998,Cliente_998,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",92.19,2022-01-01
8180,Cliente_8180,Sintra,Internet 100 Mbps,43.94,2023-01-05
3291,Cliente_3291,Porto,Pacote Mobile Empresarial,19.64,2018-06-18
1177,Cliente_1177,Lisboa,Net segura,169.15,2022-04-26
552,Cliente_552,Lisboa,Net segura,140.8,2019-08-12
745,Cliente_745,Lisboa,Internet 200 Mbps,65.44,2021-04-24
7224,Cliente_7224,Vila Nova de Gaia,Internet 100 Mbps,39.52,2021-01-21
4555,Cliente_4555,Braga,Internet 100 Mbps,36.07,2019-07-16
2860,Cliente_2860,Porto,Internet 100 Mbps,31.69,2021-03-16
8821,Cliente_8821,Sintra,Pacote Mobile Empresarial,22.8,2018-04-02
3460,Cliente_3460,Porto,Net segura,103.45,2018-02-06
2725,Cliente_2725,Porto,Internet 100 Mbps,31.22,2018-01-30
6848,Cliente_6848,Vila Nova de Gaia,Pacote Mobile Empresarial,15.91,2021-12-03
7616,Cliente_7616,Sintra,Internet 100 Mbps,32.06,2018-11-05
7548,Cliente_7548,Sintra,Cloud,313.13,2023-02-26
9175,Cliente_9175,Sintra,"Pacote Integrado (TV, Internet, Telefone)",117.05,2021-11-18
6394,Cliente_6394,Cascais,Telefone Fixo Ilimitado,23.16,2018-09-14
5359,Cliente_5359,Faro,Pacote TV HD,38.84,2018-12-02
9489,Cliente_9489,Funchal,"Pacote Integrado (TV, Internet, Telefone)",131.37,2023-09-29
2969,Cliente_2969,Porto,Telefone Fixo Ilimitado,28.17,2020-02-09
694,Cliente_694,Lisboa,Pacote TV HD,39.06,2019-04-26
2534,Cliente_2534,Lisboa,Internet 200 Mbps,52.37,2019-06-20
6400,Cliente_6400,Cascais,Pacote TV HD,29.39,2022-04-12
983,Cliente_983,Lisboa,Telefone Fixo Ilimitado,22.37,2021-07-26
5365,Cliente_5365,Faro,Pacote Mobile Empresarial,17.98,2021-02-09
80,Cliente_80,Lisboa,Cloud,235.97,2020-10-05
4054,Cliente_4054,Braga,"Pacote Integrado (TV, Internet, Telefone)",89.53,2021-05-13
6259,Cliente_6259,Cascais,Internet 200 Mbps,50.08,2018-07-10
9577,Cliente_9577,Funchal,Telefone Fixo Ilimitado,21.73,2022-09-08
9026,Cliente_9026,Sintra,Telefone Fixo Ilimitado,25.93,2019-02-27
3108,Cliente_3108,Porto,Pacote Mobile Empresarial,22.81,2018-01-16
3602,Cliente_3602,Porto,Pacote TV HD,30.74,2023-07-29
6074,Cliente_6074,Cascais,"Pacote Integrado (TV, Internet, Telefone)",89.61,2022-04-07
8127,Cliente_8127,Sintra,Internet 200 Mbps,69.07,2019-07-24
2143,Cliente_2143,Lisboa,Cloud,480.39,2018-09-03
6311,Cliente_6311,Cascais,Internet 200 Mbps,69.94,2021-04-14
2269,Cliente_2269,Lisboa,Net segura,205.46,2023-11-20
446,Cliente_446,Lisboa,Telefone Fixo Ilimitado,29.51,2021-10-31
4884,Cliente_4884,Coimbra,Pacote TV HD,31.71,2019-08-26
4467,Cliente_4467,Braga,Internet 200 Mbps,64.63,2019-09-20
9027,Cliente_9027,Sintra,"Pacote Integrado (TV, Internet, Telefone)",117.49,2022-03-04
6633,Cliente_6633,Vila Nova de Gaia,Pacote TV HD,31.17,2019-10-17
3317,Cliente_3317,Porto,Cloud,228.81,2023-11-27
1702,Cliente_1702,Lisboa,Internet 100 Mbps,32.28,2021-09-27
2527,Cliente_2527,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",139.33,2020-10-04
69,Cliente_69,Lisboa,Telefone Fixo Ilimitado,24.06,2023-05-26
1169,Cliente_1169,Lisboa,Telefone Fixo Ilimitado,21.04,2023-06-01
49,Cliente_49,Lisboa,Pacote Mobile Empresarial,20.98,2022-03-10
1054,Cliente_1054,Lisboa,Internet 200 Mbps,61.25,2019-02-18
4030,Cliente_4030,Braga,Net segura,298.54,2023-01-31
881,Cliente_881,Lisboa,Pacote TV HD,32.77,2023-09-19
2652,Cliente_2652,Lisboa,Pacote Mobile Empresarial,29.39,2021-08-21
7760,Cliente_7760,Sintra,Telefone Fixo Ilimitado,27.6,2022-01-21
2440,Cliente_2440,Lisboa,Pacote Mobile Empresarial,24.8,2019-11-17
4925,Cliente_4925,Coimbra,Internet 200 Mbps,63.62,2022-12-13
1468,Cliente_1468,Lisboa,Pacote Mobile Empresarial,28.63,2023-05-27
7293,Cliente_7293,Vila Nova de Gaia,Cloud,364.08,2018-01-29
5036,Cliente_5036,Coimbra,Pacote TV HD,37.43,2020-11-21
2442,Cliente_2442,Lisboa,Pacote Mobile Empresarial,23.97,2022-04-07
6555,Cliente_6555,Vila Nova de Gaia,Pacote TV HD,36.39,2021-04-15
231,Cliente_231,Lisboa,Pacote Mobile Empresarial,23.53,2018-09-04
1321,Cliente_1321,Lisboa,Telefone Fixo Ilimitado,23.77,2022-03-31
42,Cliente_42,Lisboa,Internet 100 Mbps,32.24,2022-01-26
778,Cliente_778,Lisboa,Net segura,298.14,2023-05-17
8951,Cliente_8951,Sintra,Internet 100 Mbps,48.93,2020-09-03
8405,Cliente_8405,Sintra,Internet 200 Mbps,63.77,2023-11-22
1730,Cliente_1730,Lisboa,Internet 200 Mbps,60.41,2021-07-03
3911,Cliente_3911,Braga,"Pacote Integrado (TV, Internet, Telefone)",133.65,2023-04-17
580,Cliente_580,Lisboa,Telefone Fixo Ilimitado,23.93,2021-05-10
9942,Cliente_9942,Évora,Net segura,285.59,2021-09-16
5840,Cliente_5840,Cascais,Net segura,174.01,2023-11-03
8272,Cliente_8272,Sintra,"Pacote Integrado (TV, Internet, Telefone)",100.83,2018-10-09
7276,Cliente_7276,Vila Nova de Gaia,Internet 100 Mbps,31.42,2020-03-26
1492,Cliente_1492,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",85.62,2019-08-22
9110,Cliente_9110,Sintra,"Pacote Integrado (TV, Internet, Telefone)",102.7,2023-08-05
5611,Cliente_5611,Cascais,Telefone Fixo Ilimitado,29.35,2023-01-07
62,Cliente_62,Lisboa,Internet 100 Mbps,38.05,2021-10-21
5472,Cliente_5472,Faro,Pacote Mobile Empresarial,17.48,2022-10-31
3906,Cliente_3906,Braga,Internet 200 Mbps,65.21,2021-06-01
6532,Cliente_6532,Vila Nova de Gaia,Net segura,238.89,2019-11-27
403,Cliente_403,Lisboa,Cloud,205.62,2018-11-15
333,Cliente_333,Lisboa,Internet 200 Mbps,54.7,2019-07-10
2085,Cliente_2085,Lisboa,Cloud,408.51,2019-02-21
9558,Cliente_9558,Funchal,Pacote TV HD,31.0,2022-03-25
165,Cliente_165,Lisboa,Cloud,345.69,2022-05-12
4380,Cliente_4380,Braga,Telefone Fixo Ilimitado,23.7,2023-04-24
2716,Cliente_2716,Porto,Telefone Fixo Ilimitado,21.98,2020-01-16
8924,Cliente_8924,Sintra,Pacote Mobile Empresarial,28.45,2018-06-26
7347,Cliente_7347,Vila Nova de Gaia,Cloud,464.91,2020-12-10
5454,Cliente_5454,Faro,Pacote TV HD,33.16,2018-10-06
7047,Cliente_7047,Vila Nova de Gaia,Pacote TV HD,31.95,2023-02-18
1335,Cliente_1335,Lisboa,Telefone Fixo Ilimitado,26.3,2018-06-10
8699,Cliente_8699,Sintra,Net segura,184.88,2021-10-02
1660,Cliente_1660,Lisboa,Telefone Fixo Ilimitado,27.18,2019-05-22
3579,Cliente_3579,Porto,"Pacote Integrado (TV, Internet, Telefone)",143.86,2018-09-17
754,Cliente_754,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",118.8,2021-08-21
6585,Cliente_6585,Vila Nova de Gaia,Pacote TV HD,36.78,2020-08-01
707,Cliente_707,Lisboa,Net segura,192.17,2021-12-13
3015,Cliente_3015,Porto,Pacote Mobile Empresarial,21.91,2022-09-21
8559,Cliente_8559,Sintra,Internet 100 Mbps,40.54,2018-10-05
9876,Cliente_9876,Évora,Pacote TV HD,35.35,2018-08-31
9583,Cliente_9583,Funchal,Net segura,247.07,2022-12-28
8929,Cliente_8929,Sintra,Net segura,218.87,2022-01-14
9557,Cliente_9557,Funchal,Internet 100 Mbps,30.58,2019-12-30
8984,Cliente_8984,Sintra,Telefone Fixo Ilimitado,29.2,2023-10-29
1835,Cliente_1835,Lisboa,Internet 200 Mbps,63.71,2021-12-10
2997,Cliente_2997,Porto,Pacote Mobile Empresarial,27.16,2018-11-09
5428,Cliente_5428,Faro,Internet 200 Mbps,69.48,2018-09-07
3880,Cliente_3880,Braga,"Pacote Integrado (TV, Internet, Telefone)",115.52,2021-01-16
7157,Cliente_7157,Vila Nova de Gaia,Net segura,223.14,2022-08-03
5082,Cliente_5082,Coimbra,Pacote Mobile Empresarial,28.46,2021-12-28
9115,Cliente_9115,Sintra,"Pacote Integrado (TV, Internet, Telefone)",136.91,2018-12-25
7245,Cliente_7245,Vila Nova de Gaia,Pacote Mobile Empresarial,27.56,2019-05-10
5401,Cliente_5401,Faro,Internet 100 Mbps,32.82,2023-05-28
5396,Cliente_5396,Faro,Pacote TV HD,31.36,2022-01-10
9428,Cliente_9428,Funchal,Cloud,450.84,2023-04-15
2247,Cliente_2247,Lisboa,Cloud,312.07,2019-03-11
836,Cliente_836,Lisboa,Pacote TV HD,37.2,2018-09-01
8395,Cliente_8395,Sintra,Net segura,227.21,2020-02-10
9043,Cliente_9043,Sintra,Pacote Mobile Empresarial,24.34,2023-03-10
433,Cliente_433,Lisboa,Net segura,204.81,2019-10-13
3379,Cliente_3379,Porto,Cloud,239.96,2020-03-29
6818,Cliente_6818,Vila Nova de Gaia,Telefone Fixo Ilimitado,24.55,2020-04-24
8132,Cliente_8132,Sintra,Internet 100 Mbps,30.09,2020-01-23
9622,Cliente_9622,Funchal,Net segura,100.23,2023-10-09
6067,Cliente_6067,Cascais,"Pacote Integrado (TV, Internet, Telefone)",109.86,2018-05-19
1194,Cliente_1194,Lisboa,Net segura,243.33,2022-01-28
6935,Cliente_6935,Vila Nova de Gaia,Cloud,250.63,2019-10-14
5462,Cliente_5462,Faro,Pacote TV HD,31.95,2022-12-04
3072,Cliente_3072,Porto,Internet 100 Mbps,37.27,2021-03-20
3045,Cliente_3045,Porto,Internet 100 Mbps,30.96,2019-01-17
3264,Cliente_3264,Porto,Pacote Mobile Empresarial,26.01,2019-01-22
2730,Cliente_2730,Porto,"Pacote Integrado (TV, Internet, Telefone)",127.73,2021-11-06
3434,Cliente_3434,Porto,Pacote TV HD,29.57,2020-05-13
434,Cliente_434,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",106.1,2021-03-04
3273,Cliente_3273,Porto,Internet 100 Mbps,39.77,2020-10-10
7002,Cliente_7002,Vila Nova de Gaia,Cloud,214.97,2023-06-25
9727,Cliente_9727,Évora,Telefone Fixo Ilimitado,23.39,2018-11-08
105,Cliente_105,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",94.71,2020-10-19
3316,Cliente_3316,Porto,Net segura,209.17,2022-03-20
1657,Cliente_1657,Lisboa,Cloud,324.07,2023-01-21
1534,Cliente_1534,Lisboa,Net segura,205.16,2020-11-14
4681,Cliente_4681,Braga,Net segura,273.04,2019-07-27
8814,Cliente_8814,Sintra,Pacote TV HD,37.01,2019-03-13
9003,Cliente_9003,Sintra,Internet 200 Mbps,57.11,2022-07-20
6623,Cliente_6623,Vila Nova de Gaia,Cloud,329.58,2019-08-31
1444,Cliente_1444,Lisboa,Net segura,254.95,2023-01-05
215,Cliente_215,Lisboa,Pacote Mobile Empresarial,29.71,2020-03-06
5357,Cliente_5357,Faro,Internet 100 Mbps,45.97,2018-06-15
9219,Cliente_9219,Funchal,Pacote Mobile Empresarial,19.54,2018-03-02
6323,Cliente_6323,Cascais,Pacote TV HD,34.28,2023-04-25
4990,Cliente_4990,Coimbra,Internet 100 Mbps,30.88,2018-07-20
1420,Cliente_1420,Lisboa,Internet 100 Mbps,43.48,2022-04-04
9517,Cliente_9517,Funchal,Net segura,201.57,2020-06-11
8607,Cliente_8607,Sintra,"Pacote Integrado (TV, Internet, Telefone)",105.37,2018-08-10
182,Cliente_182,Lisboa,Telefone Fixo Ilimitado,29.65,2019-03-19
4353,Cliente_4353,Braga,Net segura,171.62,2023-05-22
8701,Cliente_8701,Sintra,"Pacote Integrado (TV, Internet, Telefone)",135.1,2018-10-22
2447,Cliente_2447,Lisboa,Cloud,263.26,2023-08-30
5322,Cliente_5322,Faro,Net segura,176.48,2020-09-14
8046,Cliente_8046,Sintra,Internet 100 Mbps,45.25,2021-10-02
5685,Cliente_5685,Cascais,Pacote Mobile Empresarial,23.31,2022-03-28
3533,Cliente_3533,Porto,Telefone Fixo Ilimitado,20.96,2023-09-15
8245,Cliente_8245,Sintra,Net segura,196.73,2019-03-16
7977,Cliente_7977,Sintra,Pacote TV HD,32.84,2019-02-27
3699,Cliente_3699,Porto,"Pacote Integrado (TV, Internet, Telefone)",108.98,2020-02-11
71,Cliente_71,Lisboa,Telefone Fixo Ilimitado,23.79,2022-05-19
545,Cliente_545,Lisboa,Internet 100 Mbps,46.5,2018-04-27
1205,Cliente_1205,Lisboa,Telefone Fixo Ilimitado,29.64,2018-01-18
3079,Cliente_3079,Porto,Pacote Mobile Empresarial,20.64,2022-06-24
9107,Cliente_9107,Sintra,Cloud,214.46,2020-10-15
9121,Cliente_9121,Sintra,Pacote Mobile Empresarial,28.97,2018-10-08
9681,Cliente_9681,Funchal,Pacote Mobile Empresarial,21.7,2022-05-03
6181,Cliente_6181,Cascais,Internet 200 Mbps,61.76,2020-10-28
8330,Cliente_8330,Sintra,Net segura,236.58,2020-07-22
4285,Cliente_4285,Braga,"Pacote Integrado (TV, Internet, Telefone)",123.63,2021-07-16
4008,Cliente_4008,Braga,Telefone Fixo Ilimitado,21.58,2018-03-03
8714,Cliente_8714,Sintra,Net segura,176.31,2018-07-19
878,Cliente_878,Lisboa,Telefone Fixo Ilimitado,22.48,2018-12-12
8061,Cliente_8061,Sintra,Pacote Mobile Empresarial,25.18,2020-09-10
197,Cliente_197,Lisboa,Net segura,213.97,2022-04-02
9747,Cliente_9747,Évora,Pacote Mobile Empresarial,21.56,2018-11-24
4011,Cliente_4011,Braga,Net segura,192.89,2022-08-28
9963,Cliente_9963,Évora,Pacote TV HD,25.61,2021-01-13
2572,Cliente_2572,Lisboa,Net segura,146.74,2023-04-04
3754,Cliente_3754,Porto,Telefone Fixo Ilimitado,21.64,2023-10-21
9248,Cliente_9248,Funchal,Internet 100 Mbps,33.96,2020-12-11
8629,Cliente_8629,Sintra,Telefone Fixo Ilimitado,26.5,2022-04-10
9369,Cliente_9369,Funchal,Internet 100 Mbps,36.41,2023-08-09
6160,Cliente_6160,Cascais,Pacote Mobile Empresarial,24.91,2023-03-10
4792,Cliente_4792,Coimbra,Net segura,282.82,2020-08-03
5338,Cliente_5338,Faro,Pacote Mobile Empresarial,18.71,2018-03-22
3025,Cliente_3025,Porto,Pacote Mobile Empresarial,22.05,2021-10-13
2719,Cliente_2719,Porto,Pacote TV HD,28.89,2022-08-02
8656,Cliente_8656,Sintra,Net segura,206.17,2023-09-22
6917,Cliente_6917,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",129.03,2019-03-25
3985,Cliente_3985,Braga,Internet 200 Mbps,66.0,2022-01-13
7309,Cliente_7309,Vila Nova de Gaia,Pacote TV HD,34.33,2019-10-16
5954,Cliente_5954,Cascais,Internet 100 Mbps,40.68,2019-05-15
3845,Cliente_3845,Braga,Internet 100 Mbps,38.77,2018-09-02
2683,Cliente_2683,Porto,Internet 100 Mbps,45.24,2022-10-17
4025,Cliente_4025,Braga,Internet 100 Mbps,45.88,2020-01-17
8716,Cliente_8716,Sintra,Internet 200 Mbps,66.09,2023-09-05
3140,Cliente_3140,Porto,Pacote TV HD,33.34,2022-05-23
4238,Cliente_4238,Braga,Net segura,105.06,2022-12-10
219,Cliente_219,Lisboa,Pacote Mobile Empresarial,25.46,2019-06-02
6619,Cliente_6619,Vila Nova de Gaia,Internet 200 Mbps,57.26,2021-08-19
9607,Cliente_9607,Funchal,Internet 100 Mbps,30.03,2020-03-13
5269,Cliente_5269,Faro,Internet 100 Mbps,49.2,2020-12-24
2544,Cliente_2544,Lisboa,Telefone Fixo Ilimitado,23.22,2022-03-12
2871,Cliente_2871,Porto,"Pacote Integrado (TV, Internet, Telefone)",147.88,2021-10-16
1245,Cliente_1245,Lisboa,Internet 200 Mbps,65.68,2021-07-25
421,Cliente_421,Lisboa,Net segura,226.28,2021-01-30
6228,Cliente_6228,Cascais,Pacote Mobile Empresarial,22.67,2019-04-07
2059,Cliente_2059,Lisboa,Internet 100 Mbps,31.32,2018-02-12
8494,Cliente_8494,Sintra,"Pacote Integrado (TV, Internet, Telefone)",115.85,2020-06-23
6435,Cliente_6435,Cascais,Telefone Fixo Ilimitado,28.33,2022-12-29
3423,Cliente_3423,Porto,Pacote Mobile Empresarial,16.95,2022-06-18
4511,Cliente_4511,Braga,Pacote Mobile Empresarial,21.43,2023-05-14
1167,Cliente_1167,Lisboa,Cloud,394.65,2019-11-15
255,Cliente_255,Lisboa,Net segura,117.61,2020-10-30
416,Cliente_416,Lisboa,Pacote TV HD,27.6,2019-09-19
9176,Cliente_9176,Sintra,Cloud,299.38,2020-05-26
3470,Cliente_3470,Porto,Telefone Fixo Ilimitado,26.84,2022-12-09
3051,Cliente_3051,Porto,Internet 200 Mbps,60.04,2019-09-08
760,Cliente_760,Lisboa,Cloud,282.79,2021-05-12
1386,Cliente_1386,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",147.43,2021-02-06
655,Cliente_655,Lisboa,Cloud,303.36,2018-09-19
1202,Cliente_1202,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",87.54,2022-08-25
2414,Cliente_2414,Lisboa,Cloud,376.67,2023-07-07
5580,Cliente_5580,Cascais,Telefone Fixo Ilimitado,21.52,2020-01-12
5994,Cliente_5994,Cascais,"Pacote Integrado (TV, Internet, Telefone)",95.79,2020-07-17
5295,Cliente_5295,Faro,Internet 200 Mbps,54.17,2021-08-20
3056,Cliente_3056,Porto,Pacote TV HD,38.27,2019-07-31
2831,Cliente_2831,Porto,Pacote TV HD,35.72,2023-09-26
