venda_id;cliente_id;produto;preco;data
4737;1600;Internet 100 Mbps;34.04;2023-04-16
4738;1600;Net segura;116.86;2023-02-21
4739;1600;Net segura;282.97;2023-04-09
4740;1600;Pacote TV HD;31.64;2022-09-18
4741;1600;Cloud;224.34;2022-01-20
4742;1601;Internet 200 Mbps;66.18;2023-04-23
4743;1601;Cloud;412.51;2024-06-11
4744;1602;Pacote Integrado (TV, Internet, Telefone);136.3;2024-03-18
4745;1602;Cloud;478.14;2022-10-23
4746;1602;Telefone Fixo Ilimitado;23.39;2023-11-11
4747;1602;Net segura;174.4;2022-12-09
4748;1603;Pacote TV HD;39.68;2022-02-07
4749;1603;Pacote Mobile Empresarial;17.35;2023-08-06
4750;1603;Net segura;137.15;2023-04-05
4751;1603;Pacote Integrado (TV, Internet, Telefone);99.69;2024-05-02
4752;1604;Cloud;330.26;2022-04-25
4753;1604;Pacote Mobile Empresarial;27.36;2024-03-27
4754;1604;Pacote TV HD;30.56;2023-02-05
4755;1604;Net segura;273.92;2023-07-29
4756;1605;Pacote TV HD;32.18;2023-07-12
4757;1605;Net segura;102.93;2024-12-29
4758;1605;Telefone Fixo Ilimitado;24.48;2023-02-08
4759;1605;Internet 100 Mbps;38.48;2022-04-04
4760;1606;Cloud;405.69;2024-11-30
4761;1606;Cloud;314.39;2022-06-24
4762;1607;Pacote Mobile Empresarial;26.2;2024-10-04
4763;1607;Internet 200 Mbps;56.18;2023-01-28
4764;1607;Internet 100 Mbps;32.75;2023-06-08
4765;1607;Pacote Integrado (TV, Internet, Telefone);86.15;2024-05-11
4766;1608;Internet 100 Mbps;47.0;2024-01-25
4767;1608;Pacote TV HD;32.27;2022-06-23
4768;1609;Internet 100 Mbps;39.87;2022-03-13
4769;1610;Pacote Integrado (TV, Internet, Telefone);119.26;2023-08-15
4770;1611;Telefone Fixo Ilimitado;22.93;2022-09-03
4771;1611;Telefone Fixo Ilimitado;20.43;2022-04-02
4772;1612;Telefone Fixo Ilimitado;26.74;2023-11-07
4773;1612;Pacote Mobile Empresarial;29.43;2024-02-15
4774;1612;Internet 200 Mbps;53.78;2023-05-01
4775;1612;Pacote Mobile Empresarial;17.14;2023-02-14
4776;1613;Pacote Integrado (TV, Internet, Telefone);82.0;2024-09-21
4777;1613;Net segura;265.82;2024-07-03
4778;1613;Pacote Mobile Empresarial;17.69;2022-02-20
4779;1614;Internet 200 Mbps;63.48;2024-04-22
4780;1614;Pacote Integrado (TV, Internet, Telefone);82.76;2024-05-01
4781;1614;Cloud;387.23;2023-09-26
4782;1615;Net segura;170.12;2025-01-24
4783;1615;Internet 100 Mbps;45.37;2025-01-03
4784;1616;Pacote TV HD;32.84;2022-12-10
4785;1616;Pacote TV HD;33.24;2024-04-05
4786;1616;Pacote TV HD;30.01;2023-11-23
4787;1616;Internet 200 Mbps;51.91;2023-08-18
4788;1616;Telefone Fixo Ilimitado;26.76;2024-09-17
4789;1617;Internet 100 Mbps;46.73;2024-11-15
4790;1617;Pacote TV HD;39.04;2024-12-01
4791;1618;Internet 100 Mbps;30.24;2023-01-24
4792;1618;Internet 200 Mbps;69.53;2024-02-03
4793;1618;Cloud;264.98;2024-12-15
4794;1618;Pacote TV HD;37.65;2023-12-22
4795;1619;Pacote TV HD;35.69;2024-06-13
4796;1620;Cloud;217.04;2023-10-11
4797;1620;Internet 100 Mbps;44.88;2024-03-04
4798;1620;Internet 200 Mbps;63.35;2023-04-20
4799;1620;Telefone Fixo Ilimitado;21.33;2023-09-12
4800;1621;Net segura;196.59;2023-09-03
4801;1621;Pacote Mobile Empresarial;16.45;2023-08-18
4802;1621;Internet 200 Mbps;69.36;2023-05-07
4803;1621;Internet 200 Mbps;67.5;2025-01-27
4804;1622;Telefone Fixo Ilimitado;21.08;2024-06-06
4805;1622;Net segura;103.78;2024-07-08
4806;1622;Pacote Integrado (TV, Internet, Telefone);114.2;2022-05-06
4807;1623;Pacote Integrado (TV, Internet, Telefone);92.68;2023-08-18
4808;1623;Telefone Fixo Ilimitado;25.59;2024-11-13
4809;1624;Pacote TV HD;38.46;2022-04-28
4810;1625;Telefone Fixo Ilimitado;22.92;2022-04-10
4811;1625;Pacote Integrado (TV, Internet, Telefone);130.31;2022-10-31
4812;1625;Internet 200 Mbps;57.29;2024-12-05
4813;1625;Telefone Fixo Ilimitado;28.62;2024-01-19
4814;1625;Internet 100 Mbps;35.03;2022-04-17
4815;1626;Internet 200 Mbps;52.46;2024-05-31
4816;1626;Net segura;147.43;2022-12-21
4817;1626;Pacote TV HD;35.17;2024-06-10
4818;1626;Net segura;264.87;2022-01-02
4819;1626;Pacote Mobile Empresarial;23.15;2022-10-06
4820;1627;Internet 100 Mbps;46.04;2025-01-21
4821;1628;Pacote Integrado (TV, Internet, Telefone);130.17;2024-06-12
4822;1628;Pacote Integrado (TV, Internet, Telefone);119.3;2022-03-06
4823;1628;Pacote Mobile Empresarial;18.57;2022-11-30
4824;1628;Net segura;226.4;2024-06-12
4825;1628;Pacote Integrado (TV, Internet, Telefone);130.14;2023-03-16
4826;1629;Internet 200 Mbps;64.74;2022-01-26
4827;1629;Net segura;299.92;2023-01-03
4828;1629;Internet 200 Mbps;50.6;2023-04-30
4829;1629;Telefone Fixo Ilimitado;23.78;2024-07-24
4830;1630;Pacote Mobile Empresarial;23.25;2023-06-12
4831;1630;Internet 100 Mbps;47.57;2022-06-30
4832;1630;Net segura;224.66;2025-01-02
4833;1630;Internet 100 Mbps;42.43;2022-09-25
4834;1630;Pacote Mobile Empresarial;16.61;2024-01-06
4835;1631;Internet 200 Mbps;61.88;2022-04-16
4836;1631;Telefone Fixo Ilimitado;27.38;2022-01-23
4837;1631;Telefone Fixo Ilimitado;26.52;2022-07-27
4838;1632;Pacote Integrado (TV, Internet, Telefone);139.36;2024-01-18
4839;1632;Pacote TV HD;31.28;2022-01-30
4840;1633;Internet 200 Mbps;64.52;2022-03-29
4841;1633;Pacote Integrado (TV, Internet, Telefone);86.16;2024-04-27
4842;1634;Internet 100 Mbps;37.08;2022-02-01
4843;1634;Net segura;221.34;2022-12-30
4844;1634;Net segura;258.92;2023-10-03
4845;1634;Internet 100 Mbps;33.17;2023-10-31
4846;1634;Telefone Fixo Ilimitado;29.52;2024-03-20
4847;1635;Internet 100 Mbps;50.0;2024-09-02
4848;1635;Telefone Fixo Ilimitado;22.1;2024-12-19
4849;1635;Internet 200 Mbps;64.67;2022-12-19
4850;1635;Internet 200 Mbps;54.4;2024-11-15
4851;1635;Pacote Integrado (TV, Internet, Telefone);118.09;2024-09-17
4852;1636;Cloud;496.51;2024-03-23
4853;1636;Pacote TV HD;32.46;2024-03-13
4854;1636;Pacote Mobile Empresarial;19.92;2022-04-16
4855;1637;Internet 200 Mbps;60.03;2023-01-31
4856;1638;Internet 100 Mbps;32.34;2024-12-09
4857;1638;Telefone Fixo Ilimitado;25.43;2024-08-27
4858;1639;Pacote Mobile Empresarial;28.24;2024-07-05
4859;1639;Pacote Integrado (TV, Internet, Telefone);120.95;2023-04-30
4860;1639;Internet 100 Mbps;34.92;2023-06-08
4861;1640;Telefone Fixo Ilimitado;21.29;2023-01-15
4862;1640;Cloud;493.95;2024-12-22
4863;1640;Pacote Mobile Empresarial;19.78;2022-01-29
4864;1640;Pacote Integrado (TV, Internet, Telefone);122.13;2024-06-03
4865;1641;Internet 200 Mbps;53.06;2024-01-20
4866;1642;Internet 100 Mbps;44.22;2024-06-01
4867;1643;Telefone Fixo Ilimitado;24.1;2022-02-23
4868;1644;Internet 200 Mbps;64.26;2022-11-06
4869;1644;Internet 200 Mbps;53.28;2023-09-23
4870;1644;Telefone Fixo Ilimitado;20.4;2024-09-02
4871;1644;Pacote Mobile Empresarial;19.86;2023-09-29
4872;1644;Net segura;212.71;2023-12-04
4873;1645;Pacote Integrado (TV, Internet, Telefone);107.4;2024-12-29
4874;1645;Cloud;344.82;2022-04-23
4875;1645;Internet 200 Mbps;57.11;2022-12-12
4876;1646;Pacote Integrado (TV, Internet, Telefone);139.14;2024-08-02
4877;1646;Pacote Integrado (TV, Internet, Telefone);112.89;2023-11-08
4878;1646;Pacote TV HD;32.66;2022-08-14
4879;1646;Telefone Fixo Ilimitado;28.18;2024-12-25
4880;1647;Cloud;436.2;2023-02-08
4881;1647;Cloud;251.43;2024-04-03
4882;1648;Pacote TV HD;35.82;2023-04-26
4883;1648;Cloud;359.23;2023-11-01
4884;1648;Net segura;236.56;2025-01-28
4885;1648;Telefone Fixo Ilimitado;23.59;2024-11-22
4886;1649;Pacote Integrado (TV, Internet, Telefone);137.71;2023-07-12
4887;1649;Internet 200 Mbps;59.23;2023-07-05
4888;1649;Pacote Integrado (TV, Internet, Telefone);94.85;2022-08-28
4889;1649;Internet 100 Mbps;46.48;2022-07-20
4890;1650;Pacote Integrado (TV, Internet, Telefone);129.64;2024-10-13
4891;1650;Cloud;391.2;2024-03-11
4892;1650;Pacote Integrado (TV, Internet, Telefone);142.11;2024-09-23
4893;1650;Pacote Mobile Empresarial;16.15;2024-01-30
4894;1651;Cloud;283.85;2023-10-31
4895;1652;Pacote Integrado (TV, Internet, Telefone);116.97;2022-03-11
4896;1652;Net segura;261.65;2024-06-29
4897;1653;Pacote Mobile Empresarial;16.83;2023-12-11
4898;1653;Pacote Integrado (TV, Internet, Telefone);88.5;2023-03-10
4899;1653;Pacote Integrado (TV, Internet, Telefone);114.25;2022-09-05
4900;1653;Net segura;219.69;2024-04-19
4901;1654;Telefone Fixo Ilimitado;22.03;2023-11-13
4902;1655;Pacote Integrado (TV, Internet, Telefone);94.63;2023-07-30
4903;1656;Internet 200 Mbps;69.74;2022-01-11
4904;1656;Cloud;233.83;2023-12-15
4905;1656;Net segura;230.89;2023-02-08
4906;1657;Internet 100 Mbps;32.23;2024-10-10
4907;1658;Cloud;306.94;2022-03-25
4908;1658;Telefone Fixo Ilimitado;25.61;2022-08-29
4909;1658;Internet 200 Mbps;68.09;2024-01-29
4910;1658;Pacote Integrado (TV, Internet, Telefone);144.09;2023-04-13
4911;1658;Pacote Integrado (TV, Internet, Telefone);134.49;2022-06-13
4912;1659;Pacote TV HD;30.37;2022-12-08
4913;1659;Internet 200 Mbps;60.41;2024-05-16
4914;1660;Net segura;274.13;2023-04-25
4915;1660;Cloud;427.49;2024-02-24
4916;1660;Internet 100 Mbps;42.14;2022-11-03
4917;1660;Net segura;101.01;2023-02-02
4918;1660;Pacote Integrado (TV, Internet, Telefone);100.41;2022-09-24
4919;1661;Internet 100 Mbps;35.3;2022-08-15
4920;1661;Internet 200 Mbps;57.21;2025-01-19
4921;1661;Pacote Mobile Empresarial;18.84;2025-01-30
4922;1661;Internet 100 Mbps;33.64;2023-07-23
4923;1662;Telefone Fixo Ilimitado;23.91;2024-10-28
4924;1662;Pacote Integrado (TV, Internet, Telefone);135.06;2024-03-28
4925;1662;Pacote TV HD;33.02;2024-09-03
4926;1662;Pacote Integrado (TV, Internet, Telefone);83.5;2024-10-01
4927;1663;Internet 200 Mbps;56.33;2025-01-25
4928;1663;Cloud;257.97;2024-12-13
4929;1663;Pacote TV HD;39.71;2022-09-01
4930;1663;Pacote TV HD;30.45;2023-06-10
4931;1664;Telefone Fixo Ilimitado;24.02;2024-08-06
4932;1664;Pacote TV HD;34.0;2024-09-01
4933;1665;Internet 100 Mbps;44.25;2024-07-23
4934;1665;Pacote Integrado (TV, Internet, Telefone);125.23;2022-11-29
4935;1665;Pacote Integrado (TV, Internet, Telefone);102.17;2022-11-16
4936;1665;Pacote Integrado (TV, Internet, Telefone);81.61;2024-08-07
4937;1666;Telefone Fixo Ilimitado;27.66;2023-07-31
4938;1667;Telefone Fixo Ilimitado;24.25;2022-05-11
4939;1667;Pacote Integrado (TV, Internet, Telefone);134.61;2023-02-24
4940;1667;Pacote TV HD;36.58;2024-11-20
4941;1667;Cloud;212.01;2023-07-03
4942;1667;Internet 100 Mbps;42.59;2024-01-07
4943;1668;Telefone Fixo Ilimitado;20.78;2024-04-13
4944;1668;Pacote Integrado (TV, Internet, Telefone);106.61;2023-11-04
4945;1669;Cloud;384.13;2022-09-14
4946;1670;Cloud;260.26;2022-10-05
4947;1670;Pacote Mobile Empresarial;21.05;2023-06-21
4948;1670;Net segura;158.76;2022-03-15
4949;1671;Internet 200 Mbps;62.34;2025-01-04
4950;1671;Internet 100 Mbps;42.03;2022-09-25
4951;1672;Pacote Mobile Empresarial;16.66;2023-09-04
4952;1673;Internet 200 Mbps;60.96;2022-06-17
4953;1673;Pacote Integrado (TV, Internet, Telefone);148.02;2024-08-13
4954;1673;Pacote Mobile Empresarial;24.4;2024-08-22
4955;1673;Telefone Fixo Ilimitado;21.98;2022-11-23
4956;1673;Pacote TV HD;36.1;2024-07-25
4957;1674;Pacote Mobile Empresarial;18.89;2024-05-29
4958;1675;Telefone Fixo Ilimitado;24.01;2024-10-21
4959;1675;Telefone Fixo Ilimitado;26.25;2023-08-19
4960;1675;Pacote TV HD;32.89;2024-01-30
4961;1675;Internet 200 Mbps;51.96;2024-04-22
4962;1676;Telefone Fixo Ilimitado;26.24;2023-01-28
4963;1677;Telefone Fixo Ilimitado;20.51;2024-01-18
4964;1677;Pacote TV HD;36.08;2022-04-24
4965;1677;Internet 100 Mbps;41.28;2022-04-16
4966;1677;Pacote Mobile Empresarial;19.62;2022-01-29
4967;1678;Cloud;387.69;2022-04-28
4968;1678;Pacote TV HD;34.57;2022-01-04
4969;1678;Internet 200 Mbps;64.38;2022-04-30
4970;1678;Net segura;203.48;2023-02-10
4971;1679;Net segura;200.21;2022-03-23
4972;1679;Internet 100 Mbps;33.91;2024-12-19
4973;1679;Pacote Mobile Empresarial;23.48;2023-03-06
4974;1679;Telefone Fixo Ilimitado;29.39;2022-06-28
4975;1680;Internet 100 Mbps;44.47;2023-01-13
4976;1680;Net segura;217.38;2023-03-13
4977;1680;Net segura;177.45;2023-03-17
4978;1680;Pacote Integrado (TV, Internet, Telefone);94.25;2024-02-08
4979;1680;Telefone Fixo Ilimitado;25.24;2022-02-24
4980;1681;Pacote TV HD;39.07;2022-10-25
4981;1681;Pacote TV HD;28.78;2024-05-05
4982;1682;Pacote Mobile Empresarial;29.53;2024-04-11
4983;1683;Internet 200 Mbps;61.39;2024-12-03
4984;1683;Internet 200 Mbps;54.83;2022-12-28
4985;1683;Pacote TV HD;30.01;2024-07-17
4986;1683;Pacote Mobile Empresarial;20.23;2023-03-05
4987;1683;Net segura;188.86;2022-09-19
4988;1684;Pacote Mobile Empresarial;25.81;2022-08-15
4989;1684;Cloud;476.83;2024-03-29
4990;1684;Cloud;279.41;2022-04-05
4991;1684;Internet 200 Mbps;58.5;2023-10-14
4992;1684;Internet 200 Mbps;59.31;2022-01-13
4993;1685;Pacote TV HD;31.46;2025-01-19
4994;1685;Telefone Fixo Ilimitado;29.93;2023-09-08
4995;1686;Net segura;291.62;2024-12-09
4996;1686;Pacote Integrado (TV, Internet, Telefone);94.86;2024-10-14
4997;1686;Internet 100 Mbps;35.05;2023-07-29
4998;1686;Telefone Fixo Ilimitado;21.82;2024-08-20
4999;1687;Telefone Fixo Ilimitado;23.82;2023-11-17
5000;1688;Cloud;462.9;2022-04-17
5001;1689;Pacote TV HD;33.78;2022-02-23
5002;1690;Internet 200 Mbps;61.2;2022-01-20
5003;1691;Internet 200 Mbps;68.27;2022-08-23
5004;1691;Net segura;235.38;2024-01-06
5005;1692;Internet 200 Mbps;60.03;2023-07-22
5006;1692;Telefone Fixo Ilimitado;26.64;2024-02-05
5007;1693;Telefone Fixo Ilimitado;25.91;2023-07-23
5008;1693;Pacote Integrado (TV, Internet, Telefone);95.56;2024-05-11
5009;1693;Internet 200 Mbps;55.73;2023-11-20
5010;1693;Internet 200 Mbps;50.83;2023-05-06
5011;1694;Internet 200 Mbps;65.31;2023-08-28
5012;1695;Cloud;456.64;2022-11-12
5013;1695;Net segura;230.37;2022-07-28
5014;1695;Telefone Fixo Ilimitado;22.29;2022-07-18
5015;1695;Pacote TV HD;34.12;2024-12-12
5016;1695;Pacote Integrado (TV, Internet, Telefone);142.48;2023-10-02
5017;1696;Internet 200 Mbps;52.87;2025-02-03
5018;1696;Pacote Integrado (TV, Internet, Telefone);132.66;2022-04-08
5019;1696;Internet 200 Mbps;60.9;2023-05-12
5020;1696;Pacote Mobile Empresarial;20.04;2022-08-17
5021;1696;Pacote TV HD;37.65;2023-11-30
5022;1697;Telefone Fixo Ilimitado;27.22;2024-11-14
5023;1697;Cloud;416.26;2023-03-20
5024;1698;Internet 100 Mbps;46.09;2023-09-29
5025;1698;Pacote TV HD;32.07;2024-07-11
5026;1698;Net segura;150.09;2023-10-10
5027;1698;Net segura;100.66;2022-12-10
5028;1698;Net segura;161.23;2023-03-17
5029;1699;Internet 200 Mbps;60.4;2023-01-10
5030;1699;Pacote TV HD;35.41;2022-07-25
5031;1699;Pacote TV HD;28.97;2024-12-17
5032;1699;Pacote TV HD;25.53;2023-10-16
5033;1700;Pacote Mobile Empresarial;20.22;2023-01-12
5034;1700;Internet 200 Mbps;52.9;2023-06-11
5035;1700;Cloud;368.02;2022-12-31
5036;1700;Net segura;262.96;2022-08-06
5037;1701;Telefone Fixo Ilimitado;26.2;2024-06-09
5038;1701;Telefone Fixo Ilimitado;26.06;2023-10-24
5039;1702;Telefone Fixo Ilimitado;23.28;2024-02-06
5040;1702;Internet 100 Mbps;42.36;2023-12-11
5041;1703;Internet 200 Mbps;69.44;2024-06-10
5042;1703;Pacote Mobile Empresarial;23.08;2024-04-22
5043;1703;Telefone Fixo Ilimitado;29.01;2023-12-26
5044;1703;Internet 100 Mbps;45.39;2024-11-14
5045;1703;Pacote Integrado (TV, Internet, Telefone);128.13;2022-11-04
5046;1704;Telefone Fixo Ilimitado;22.24;2022-06-16
5047;1705;Telefone Fixo Ilimitado;26.7;2024-02-07
5048;1705;Pacote Mobile Empresarial;29.19;2022-07-28
5049;1705;Net segura;232.53;2023-03-31
5050;1705;Net segura;135.99;2023-01-01
5051;1705;Pacote Integrado (TV, Internet, Telefone);125.47;2023-08-21
5052;1706;Pacote Integrado (TV, Internet, Telefone);117.21;2022-07-01
5053;1706;Internet 100 Mbps;42.27;2023-05-07
5054;1706;Cloud;295.55;2023-02-27
5055;1706;Pacote Mobile Empresarial;16.27;2023-05-27
5056;1706;Cloud;454.98;2023-11-11
5057;1707;Pacote Mobile Empresarial;20.36;2022-11-08
5058;1707;Cloud;434.92;2022-12-27
5059;1707;Internet 200 Mbps;52.09;2022-10-30
5060;1708;Telefone Fixo Ilimitado;26.17;2024-06-06
5061;1708;Telefone Fixo Ilimitado;27.06;2022-10-20
5062;1709;Pacote Mobile Empresarial;25.32;2024-01-25
5063;1709;Cloud;363.41;2022-08-26
5064;1710;Pacote Mobile Empresarial;21.55;2022-07-10
5065;1710;Internet 100 Mbps;49.48;2022-08-04
5066;1710;Net segura;104.09;2022-07-23
5067;1711;Internet 200 Mbps;53.81;2023-04-02
5068;1711;Pacote Integrado (TV, Internet, Telefone);93.62;2024-09-15
5069;1712;Internet 100 Mbps;44.38;2023-01-01
5070;1712;Telefone Fixo Ilimitado;20.64;2022-05-02
5071;1712;Telefone Fixo Ilimitado;27.24;2023-08-10
5072;1713;Pacote TV HD;37.67;2025-01-24
5073;1713;Internet 100 Mbps;34.85;2025-01-17
5074;1713;Cloud;233.68;2023-08-21
5075;1713;Cloud;406.94;2023-06-29
5076;1713;Pacote Integrado (TV, Internet, Telefone);136.53;2022-05-30
5077;1714;Pacote TV HD;38.51;2024-09-01
5078;1714;Internet 200 Mbps;55.27;2024-07-18
5079;1714;Pacote Integrado (TV, Internet, Telefone);118.01;2022-05-09
5080;1715;Net segura;164.74;2024-03-21
5081;1715;Net segura;107.57;2024-09-03
5082;1715;Pacote Mobile Empresarial;29.05;2023-07-19
5083;1715;Pacote TV HD;26.38;2023-01-14
5084;1715;Net segura;229.52;2024-09-10
5085;1716;Internet 100 Mbps;48.72;2022-11-03
5086;1716;Pacote TV HD;26.91;2022-04-29
5087;1716;Internet 200 Mbps;57.62;2022-07-22
5088;1716;Pacote TV HD;34.61;2022-02-16
5089;1716;Cloud;408.32;2023-05-25
5090;1717;Internet 200 Mbps;51.64;2022-10-26
5091;1717;Internet 100 Mbps;36.92;2024-10-13
5092;1718;Cloud;486.88;2024-07-14
5093;1718;Telefone Fixo Ilimitado;20.11;2024-01-22
5094;1719;Internet 200 Mbps;66.57;2023-01-03
5095;1719;Telefone Fixo Ilimitado;25.1;2023-06-23
5096;1719;Cloud;293.16;2022-03-15
5097;1719;Internet 100 Mbps;42.03;2023-08-30
5098;1720;Internet 200 Mbps;55.41;2023-06-29
5099;1720;Telefone Fixo Ilimitado;24.1;2022-01-01
5100;1720;Net segura;296.07;2022-08-01
5101;1720;Pacote TV HD;29.14;2024-04-07
5102;1721;Internet 100 Mbps;36.47;2024-09-07
5103;1721;Telefone Fixo Ilimitado;24.42;2022-06-28
5104;1722;Pacote Integrado (TV, Internet, Telefone);103.84;2024-11-07
5105;1722;Pacote Integrado (TV, Internet, Telefone);83.19;2023-09-29
5106;1722;Pacote Integrado (TV, Internet, Telefone);118.62;2022-07-19
5107;1723;Internet 200 Mbps;66.0;2022-06-03
5108;1723;Internet 200 Mbps;68.85;2023-04-22
5109;1723;Pacote TV HD;29.59;2022-10-06
5110;1723;Telefone Fixo Ilimitado;20.65;2024-10-08
5111;1723;Pacote TV HD;37.36;2023-08-25
5112;1724;Pacote Mobile Empresarial;25.28;2023-09-11
5113;1725;Cloud;340.12;2023-01-09
5114;1725;Internet 200 Mbps;54.36;2023-07-31
5115;1726;Pacote Mobile Empresarial;19.09;2022-12-10
5116;1727;Telefone Fixo Ilimitado;21.08;2023-02-14
5117;1727;Pacote Integrado (TV, Internet, Telefone);125.46;2025-02-07
5118;1728;Cloud;356.13;2023-03-21
5119;1728;Pacote Integrado (TV, Internet, Telefone);80.11;2024-01-20
5120;1729;Net segura;235.56;2023-08-26
5121;1729;Cloud;220.35;2022-02-07
5122;1730;Pacote TV HD;38.69;2023-10-13
5123;1730;Pacote TV HD;29.1;2022-10-07
5124;1730;Pacote Mobile Empresarial;27.05;2024-10-11
5125;1730;Pacote TV HD;38.13;2024-04-04
5126;1730;Internet 200 Mbps;59.53;2022-02-10
5127;1731;Telefone Fixo Ilimitado;21.59;2022-09-03
5128;1732;Internet 200 Mbps;54.85;2023-05-17
5129;1732;Pacote TV HD;27.67;2023-05-21
5130;1733;Pacote Mobile Empresarial;29.44;2023-10-21
5131;1733;Cloud;355.87;2023-02-24
5132;1733;Pacote TV HD;28.01;2025-01-19
5133;1733;Internet 200 Mbps;66.52;2024-10-05
5134;1734;Internet 100 Mbps;45.69;2024-10-06
5135;1734;Cloud;450.42;2024-10-30
5136;1734;Pacote Mobile Empresarial;15.88;2023-02-19
5137;1735;Telefone Fixo Ilimitado;29.65;2024-05-30
5138;1736;Cloud;313.21;2022-02-02
5139;1736;Pacote TV HD;27.14;2025-01-12
5140;1736;Internet 100 Mbps;30.62;2022-05-08
5141;1736;Net segura;105.06;2024-12-05
5142;1737;Telefone Fixo Ilimitado;21.94;2024-02-01
5143;1737;Internet 200 Mbps;68.57;2022-10-16
5144;1738;Internet 200 Mbps;52.26;2022-09-28
5145;1738;Pacote Mobile Empresarial;17.98;2024-04-02
5146;1738;Internet 200 Mbps;66.76;2024-12-04
5147;1738;Pacote TV HD;27.65;2024-01-12
5148;1739;Internet 100 Mbps;30.98;2023-07-13
5149;1739;Pacote Integrado (TV, Internet, Telefone);101.76;2023-03-19
5150;1739;Internet 100 Mbps;44.95;2024-03-24
5151;1740;Pacote Integrado (TV, Internet, Telefone);86.72;2022-11-25
5152;1740;Internet 200 Mbps;59.81;2022-03-11
5153;1740;Net segura;235.03;2023-12-26
5154;1741;Pacote Mobile Empresarial;19.68;2024-06-14
5155;1742;Pacote TV HD;30.4;2024-07-10
5156;1742;Internet 100 Mbps;31.31;2023-03-14
5157;1742;Net segura;101.65;2024-08-25
5158;1743;Pacote Mobile Empresarial;27.25;2024-01-31
5159;1743;Internet 100 Mbps;39.89;2024-01-16
5160;1743;Pacote TV HD;29.1;2024-12-19
5161;1744;Telefone Fixo Ilimitado;22.72;2024-06-13
5162;1744;Internet 100 Mbps;49.12;2022-03-30
5163;1744;Net segura;112.17;2022-12-26
5164;1744;Telefone Fixo Ilimitado;22.01;2023-04-10
5165;1745;Pacote TV HD;25.92;2022-10-31
5166;1745;Pacote Integrado (TV, Internet, Telefone);108.87;2024-12-09
5167;1745;Telefone Fixo Ilimitado;20.37;2022-02-18
5168;1746;Pacote Integrado (TV, Internet, Telefone);142.85;2023-05-03
5169;1746;Internet 100 Mbps;33.02;2023-09-21
5170;1746;Internet 100 Mbps;37.04;2023-03-29
5171;1747;Internet 200 Mbps;68.8;2024-03-13
5172;1748;Internet 200 Mbps;57.54;2024-11-27
5173;1748;Pacote Mobile Empresarial;20.31;2022-03-30
5174;1748;Pacote TV HD;35.88;2023-06-05
5175;1749;Telefone Fixo Ilimitado;23.08;2022-05-29
5176;1749;Telefone Fixo Ilimitado;24.36;2022-03-02
5177;1749;Net segura;240.91;2023-08-06
5178;1749;Internet 200 Mbps;61.98;2023-07-16
5179;1750;Internet 100 Mbps;42.57;2023-05-31
5180;1750;Pacote Integrado (TV, Internet, Telefone);128.69;2023-05-27
5181;1750;Telefone Fixo Ilimitado;22.38;2024-08-01
5182;1750;Pacote TV HD;30.49;2023-01-21
5183;1750;Internet 100 Mbps;41.85;2022-05-15
5184;1751;Pacote Mobile Empresarial;17.6;2022-09-27
5185;1751;Pacote TV HD;35.31;2022-06-28
5186;1751;Pacote Mobile Empresarial;20.28;2023-06-23
5187;1752;Cloud;237.86;2022-02-06
5188;1752;Cloud;470.94;2022-04-15
5189;1752;Pacote Mobile Empresarial;16.2;2024-01-07
5190;1752;Internet 200 Mbps;59.66;2022-10-23
5191;1752;Internet 200 Mbps;59.55;2024-11-11
5192;1753;Net segura;139.53;2024-04-13
5193;1753;Net segura;173.69;2022-12-17
5194;1754;Pacote Integrado (TV, Internet, Telefone);148.98;2023-03-18
5195;1754;Telefone Fixo Ilimitado;25.27;2024-04-23
5196;1754;Cloud;341.33;2022-02-11
5197;1754;Pacote Integrado (TV, Internet, Telefone);109.87;2022-11-22
5198;1754;Cloud;413.53;2022-08-30
5199;1755;Pacote Mobile Empresarial;17.51;2023-06-08
5200;1755;Pacote Mobile Empresarial;24.22;2024-03-27
